iter	Passed	Remaining
9455	33960	1953
9456	33963	1950
9457	33966	1946
9458	33969	1942
9459	33972	1939
9460	33976	1935
9461	33979	1932
9462	33982	1928
9463	33985	1924
9464	33988	1921
9465	33992	1917
9466	33995	1913
9467	33998	1910
9468	34002	1906
9469	34005	1903
9470	34008	1899
9471	34011	1895
9472	34014	1892
9473	34017	1888
9474	34020	1885
9475	34023	1881
9476	34026	1877
9477	34030	1874
9478	34033	1870
9479	34036	1866
9480	34039	1863
9481	34042	1859
9482	34045	1856
9483	34048	1852
9484	34052	1848
9485	34056	1845
9486	34059	1841
9487	34062	1838
9488	34066	1834
9489	34069	1830
9490	34072	1827
9491	34075	1823
9492	34078	1820
9493	34081	1816
9494	34085	1812
9495	34088	1809
9496	34101	1806
9497	34105	1802
9498	34108	1798
9499	34111	1795
9500	34114	1791
9501	34117	1788
9502	34120	1784
9503	34123	1780
9504	34127	1777
9505	34130	1773
9506	34133	1770
9507	34136	1766
9508	34139	1762
9509	34143	1759
9510	34146	1755
9511	34149	1752
9512	34152	1748
9513	34156	1744
9514	34159	1741
9515	34162	1737
9516	34165	1733
9517	34169	1730
9518	34172	1726
9519	34175	1723
9520	34178	1719
9521	34182	1715
9522	34185	1712
9523	34188	1708
9524	34191	1705
9525	34194	1701
9526	34197	1697
9527	34200	1694
9528	34202	1690
9529	34205	1686
9530	34208	1683
9531	34211	1679
9532	34215	1676
9533	34218	1672
9534	34222	1668
9535	34225	1665
9536	34228	1661
9537	34231	1658
9538	34234	1654
9539	34237	1650
9540	34240	1647
9541	34243	1643
9542	34247	1640
9543	34249	1636
9544	34253	1632
9545	34256	1629
9546	34259	1625
9547	34262	1621
9548	34266	1618
9549	34269	1614
9550	34272	1611
9551	34275	1607
9552	34278	1603
9553	34281	1600
9554	34284	1596
9555	34287	1593
9556	34290	1589
9557	34293	1585
9558	34297	1582
9559	34300	1578
9560	34303	1575
9561	34306	1571
9562	34309	1567
9563	34312	1564
9564	34315	1560
9565	34318	1556
9566	34321	1553
9567	34324	1549
9568	34327	1546
9569	34330	1542
9570	34333	1538
9571	34336	1535
9572	34339	1531
9573	34343	1528
9574	34346	1524
9575	34350	1520
9576	34353	1517
9577	34356	1513
9578	34360	1510
9579	34363	1506
9580	34366	1502
9581	34369	1499
9582	34372	1495
9583	34375	1492
9584	34378	1488
9585	34382	1484
9586	34385	1481
9587	34388	1477
9588	34391	1474
9589	34394	1470
9590	34397	1466
9591	34400	1463
9592	34402	1459
9593	34405	1455
9594	34408	1452
9595	34411	1448
9596	34414	1445
9597	34417	1441
9598	34420	1437
9599	34423	1434
9600	34426	1430
9601	34429	1427
9602	34432	1423
9603	34435	1419
9604	34437	1416
9605	34440	1412
9606	34443	1409
9607	34446	1405
9608	34449	1401
9609	34452	1398
9610	34455	1394
9611	34458	1390
9612	34461	1387
9613	34464	1383
9614	34467	1380
9615	34470	1376
9616	34473	1372
9617	34476	1369
9618	34478	1365
9619	34481	1362
9620	34484	1358
9621	34487	1354
9622	34491	1351
9623	34494	1347
9624	34497	1344
9625	34500	1340
9626	34502	1336
9627	34505	1333
9628	34508	1329
9629	34511	1325
9630	34514	1322
9631	34517	1318
9632	34520	1315
9633	34523	1311
9634	34526	1307
9635	34529	1304
9636	34532	1300
9637	34535	1297
9638	34538	1293
9639	34541	1289
9640	34544	1286
9641	34548	1282
9642	34551	1279
9643	34554	1275
9644	34557	1271
9645	34561	1268
9646	34564	1264
9647	34568	1261
9648	34571	1257
9649	34574	1253
9650	34577	1250
9651	34580	1246
9652	34582	1243
9653	34586	1239
9654	34589	1235
9655	34592	1232
9656	34595	1228
9657	34598	1225
9658	34601	1221
9659	34604	1217
9660	34607	1214
9661	34610	1210
9662	34612	1207
9663	34616	1203
9664	34619	1199
9665	34622	1196
9666	34625	1192
9667	34628	1189
9668	34631	1185
9669	34634	1181
9670	34636	1178
9671	34639	1174
9672	34642	1171
9673	34645	1167
9674	34648	1163
9675	34651	1160
9676	34654	1156
9677	34657	1153
9678	34660	1149
9679	34663	1145
9680	34665	1142
9681	34668	1138
9682	34671	1135
9683	34674	1131
9684	34677	1127
9685	34680	1124
9686	34683	1120
9687	34686	1117
9688	34689	1113
9689	34692	1109
9690	34695	1106
9691	34698	1102
9692	34701	1099
9693	34703	1095
9694	34706	1091
9695	34709	1088
9696	34712	1084
9697	34716	1081
9698	34719	1077
9699	34722	1073
9700	34725	1070
9701	34728	1066
9702	34731	1063
9703	34734	1059
9704	34737	1055
9705	34740	1052
9706	34743	1048
9707	34746	1045
9708	34749	1041
9709	34752	1037
9710	34755	1034
9711	34758	1030
9712	34761	1027
9713	34764	1023
9714	34767	1019
9715	34770	1016
9716	34773	1012
9717	34776	1009
9718	34779	1005
9719	34781	1001
9720	34784	998
9721	34787	994
9722	34790	991
9723	34793	987
9724	34796	983
9725	34800	980
9726	34803	976
9727	34806	973
9728	34809	969
9729	34812	966
9730	34815	962
9731	34818	958
9732	34821	955
9733	34824	951
9734	34827	948
9735	34830	944
9736	34833	940
9737	34836	937
9738	34839	933
9739	34841	930
9740	34844	926
9741	34847	922
9742	34850	919
9743	34853	915
9744	34856	912
9745	34859	908
9746	34862	904
9747	34865	901
9748	34868	897
9749	34871	894
9750	34874	890
9751	34877	886
9752	34880	883
9753	34884	879
9754	34887	876
9755	34890	872
9756	34893	869
9757	34896	865
9758	34898	861
9759	34901	858
9760	34904	854
9761	34907	851
9762	34910	847
9763	34913	843
9764	34916	840
9765	34919	836
9766	34922	833
9767	34925	829
9768	34928	825
9769	34931	822
9770	34934	818
9771	34937	815
9772	34940	811
9773	34942	807
9774	34945	804
9775	34948	800
9776	34951	797
9777	34954	793
9778	34957	790
9779	34960	786
9780	34963	782
9781	34966	779
9782	34969	775
9783	34972	772
9784	34975	768
9785	34978	764
9786	34981	761
9787	34984	757
9788	34987	754
9789	34990	750
9790	34993	746
9791	34996	743
9792	34999	739
9793	35001	736
9794	35004	732
9795	35007	729
9796	35010	725
9797	35013	721
9798	35016	718
9799	35019	714
9800	35022	711
9801	35025	707
9802	35028	703
9803	35030	700
9804	35034	696
9805	35037	693
9806	35040	689
9807	35044	686
9808	35048	682
9809	35051	678
9810	35054	675
9811	35057	671
9812	35060	668
9813	35063	664
9814	35066	660
9815	35069	657
9816	35072	653
9817	35075	650
9818	35078	646
9819	35081	643
9820	35084	639
9821	35087	635
9822	35090	632
9823	35093	628
9824	35096	625
9825	35099	621
9826	35102	617
9827	35105	614
9828	35108	610
9829	35111	607
9830	35114	603
9831	35117	600
9832	35119	596
9833	35122	592
9834	35125	589
9835	35128	585
9836	35131	582
9837	35134	578
9838	35137	574
9839	35140	571
9840	35143	567
9841	35147	564
9842	35150	560
9843	35152	557
9844	35155	553
9845	35158	549
9846	35161	546
9847	35164	542
9848	35167	539
9849	35170	535
9850	35173	532
9851	35176	528
9852	35179	524
9853	35182	521
9854	35185	517
9855	35188	514
9856	35191	510
9857	35194	506
9858	35197	503
9859	35200	499
9860	35203	496
9861	35206	492
9862	35209	489
9863	35212	485
9864	35215	481
9865	35219	478
9866	35222	474
9867	35225	471
9868	35228	467
9869	35231	464
9870	35234	460
9871	35237	456
9872	35239	453
9873	35242	449
9874	35245	446
9875	35248	442
9876	35251	438
9877	35254	435
9878	35257	431
9879	35260	428
9880	35263	424
9881	35266	421
9882	35269	417
9883	35272	413
9884	35275	410
9885	35278	406
9886	35281	403
9887	35284	399
9888	35287	396
9889	35290	392
9890	35293	388
9891	35296	385
9892	35299	381
9893	35302	378
9894	35305	374
9895	35308	371
9896	35311	367
9897	35314	363
9898	35317	360
9899	35319	356
9900	35322	353
9901	35325	349
9902	35328	346
9903	35331	342
9904	35334	338
9905	35337	335
9906	35340	331
9907	35343	328
9908	35346	324
9909	35349	321
9910	35352	317
9911	35355	313
9912	35358	310
9913	35361	306
9914	35364	303
9915	35367	299
9916	35370	296
9917	35373	292
9918	35376	288
9919	35379	285
9920	35383	281
9921	35386	278
9922	35389	274
9923	35392	271
9924	35395	267
9925	35398	263
9926	35401	260
9927	35404	256
9928	35407	253
9929	35410	249
9930	35413	246
9931	35416	242
9932	35418	238
9933	35422	235
9934	35425	231
9935	35428	228
9936	35430	224
9937	35433	221
9938	35436	217
9939	35439	213
9940	35442	210
9941	35446	206
9942	35449	203
9943	35452	199
9944	35455	196
9945	35458	192
9946	35461	188
9947	35465	185
9948	35468	181
9949	35472	178
9950	35476	174
9951	35479	171
9952	35483	167
9953	35486	163
9954	35489	160
9955	35493	156
9956	35496	153
9957	35499	149
9958	35503	146
9959	35506	142
9960	35508	139
9961	35511	135
9962	35514	131
9963	35518	128
9964	35521	124
9965	35523	121
9966	35526	117
9967	35529	114
9968	35532	110
9969	35535	106
9970	35538	103
9971	35541	99
9972	35544	96
9973	35548	92
9974	35551	89
9975	35554	85
9976	35557	81
9977	35560	78
9978	35563	74
9979	35566	71
9980	35569	67
9981	35572	64
9982	35575	60
9983	35578	57
9984	35581	53
9985	35584	49
9986	35587	46
9987	35590	42
9988	35593	39
9989	35596	35
9990	35599	32
9991	35602	28
9992	35605	24
9993	35608	21
9994	35611	17
9995	35614	14
9996	35617	10
9997	35620	7
9998	35623	3
9999	35626	0
